commentId,videoId,videoUrl,commenterUsername,commenterNickname,commenterUid,commentText,likes,replyCount,commentDate,scrapeDate
"7573656109807452946","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","omeigatt",".....","7447411999652643848","ini sengaja dibuat oknum-oknum yang ga senang terhadap mbg🗿","0","0","2025-11-17T11:33:58.000Z","2026-04-10T03:05:41.984Z"
"7573671767115219733","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","_another.sha","nadindanin","7474406481292657680","ada aja ya? aku enak enak ajaa","0","0","2025-11-17T12:34:44.000Z","2026-04-10T03:05:41.984Z"
"7573647357766861588","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","_ardilaaa27","ardila","6934166608973906946","AMAN AMAN AJA TUH","0","0","2025-11-17T11:00:00.000Z","2026-04-10T03:05:41.984Z"
"7573670474744414994","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","yuyuzizu","yuzi","7508353760796607509","aman aman aja","0","0","2025-11-17T12:29:36.000Z","2026-04-10T03:05:41.984Z"
"7573636569250530065","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","king26727163","King","7307913771157275655","Biasa in dirimu kawan di dunia ini Ada yg namanya orang Jahat dan Baik","0","0","2025-11-17T10:22:20.000Z","2026-04-10T03:05:41.984Z"
"7573672359899824913","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ikadchin","ekimak","6931485467352531969","ini pasti di prank sama temennya  gk perlu salahin yang buat","0","0","2025-11-17T12:36:56.000Z","2026-04-10T03:05:41.984Z"
"7573656952015635208","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","theothersid3s","-˚｡꯱weetׁׅᥣׁׅ֪ᨮׁׅ֮⋆˚𝜗𝜚˚⋆","7350462145337115654","temen aku dapat lintah di timun mbg😫😫","0","0","2025-11-17T11:37:12.000Z","2026-04-10T03:05:41.984Z"
"7573663492587930376","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","panpansiuuwlee","sһіᥡᥡ⍴ᥲᥒᥒෆ","7087153130413425690","paling aman mbg sekolahku  enak poll","1","0","2025-11-17T12:02:33.000Z","2026-04-10T03:05:41.984Z"
"7573670412815663892","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","mhmmd.raipan","r⛓️","7347015679742395398","di gw belum ada","0","0","2025-11-17T12:29:23.000Z","2026-04-10T03:05:41.984Z"
"7615928042415047431","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","misti1666","Zaskia","7598767950748894216","itu bukan cacing itu kelabang kecil.","0","0","2026-03-11T09:30:43.000Z","2026-04-10T03:05:41.984Z"
"7572841538104443666","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","lorenza_546","™ ★LORENZA A1★™","7233060555283498011","di tempat ku alhamdulillah gk ada gitu gituan","3","0","2025-11-15T06:52:59.000Z","2026-04-10T03:05:41.984Z"
"7572785986028372744","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","fhitryanissa","R~V'na🕊","6823289502887314433","itumah kayanya cacing dari lalapan selada nya..","1","0","2025-11-15T03:17:25.000Z","2026-04-10T03:05:41.984Z"
"7572903707524875016","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","shaa13021","𝐄𝐱𝐯 shaa.","7199040106920592411","bersyukur mbgku selalu oke  mentok"" asem aja  ga sampe ada sesuatu","6","0","2025-11-15T10:54:12.000Z","2026-04-10T03:05:41.984Z"
"7573647640799871751","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ssssllllllvvvvv","edamame","7291675989843264518","bukannya apa apa ya  tp kayanya itu baru masuk deh","0","0","2025-11-17T11:01:06.000Z","2026-04-10T03:05:41.984Z"
"7574059324625191697","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","heh_ankpukqmak","pukqi","7522103362256487425","dia yg cacing gw kaki seribu 😭😭😭","0","0","2025-11-18T13:38:33.000Z","2026-04-10T03:05:41.984Z"
"7616558486927000337","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","oranggila6586","AKU PLENGER 😹😹","7546527760215704584","mbg adek gue 🗿🗿","0","0","2026-03-13T02:19:15.000Z","2026-04-10T03:05:41.984Z"
"7572824395736236807","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","bajang_pinggir","Bajang x Euro 5 🔥","7166613416395637787","Westtsss cacing medan beda ni🙏🏻","1","0","2025-11-15T05:46:27.000Z","2026-04-10T03:05:41.984Z"
"7572814906182157057","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","dudungjayaa","zkaabaikbangett","6747699179773084674","wajar si kan ketua bgn ahli serangga😹🗿","1","0","2025-11-15T05:15:57.000Z","2026-04-10T03:05:41.984Z"
"7572809155334996752","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","putr4424","𝕳𝖊𝖓𝖉𝖗𝖆","7421058494122198021","banyak buzzer","1","0","2025-11-15T04:47:24.000Z","2026-04-10T03:05:41.984Z"
"7572804163723313921","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","vengeance1995","A 7 X","7365126460887155717","Ada Yang Naroh Itu Sengaja Buat Menjatuhkan","1","0","2025-11-15T04:31:53.000Z","2026-04-10T03:05:41.984Z"
"7572803308277449479","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","xmey6z","李欣怡🍒","7504922780203238418","ini tergantung yang masak ny gasih? 😭","1","0","2025-11-15T04:24:38.000Z","2026-04-10T03:05:41.984Z"
"7572799710239949575","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","mrianiii_29","Nani’","6816133133689422849","Itu dari selada😭","1","0","2025-11-15T04:10:41.000Z","2026-04-10T03:05:41.984Z"
"7572793582533985031","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nitaniiiiit","imyours🦋","6919313044464829442","mungkin itu dr seladanya","1","0","2025-11-15T03:46:54.000Z","2026-04-10T03:05:41.984Z"
"7572778706524848912","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","aini_in19","ai ni","7110423277206471706","itu buat tambahan protein kali 😂","1","0","2025-11-15T02:49:27.000Z","2026-04-10T03:05:41.984Z"
"7573539018639606529","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nonaeswe2120","NONA ESWE 🍒🐛","6759387568150168577","kaya cacing yang dalem sayur kol aku klo masak tu sayur tiap helainya aku lepas biasanya nemu cacing kecil","0","0","2025-11-17T03:59:40.000Z","2026-04-10T03:05:41.984Z"
"7573580517049533192","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","pinaanaa083","pinaa uwaaaw","7517183172640211975","di sekolahan ku sering dpt sayur basi tapi udh di peringatkan untuk tidak di makan","0","0","2025-11-17T06:40:37.000Z","2026-04-10T03:05:41.984Z"
"7573632898520498951","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ai_vt_shopee","AI","7417471594937254918","vitamin itu mengandung senyawa tanah dan zat zat bakteri","0","0","2025-11-17T10:05:49.000Z","2026-04-10T03:05:41.984Z"
"7573578526626136850","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","_.giroud._","girud","7067394424720049153","udah di kasih geratis malah di posting","0","0","2025-11-17T06:33:00.000Z","2026-04-10T03:05:41.984Z"
"7573571334921487125","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","denzy180198","DIENZYE","6963188260454761478","yg punya otak pasti tau klo itu sabotase🗿","0","0","2025-11-17T06:05:08.000Z","2026-04-10T03:05:41.984Z"
"7573619747477603073","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","yogaganteng.pratan","sp rama","7540531038204740626","biar apa siihh narok cacing disitu.","0","0","2025-11-17T09:17:40.000Z","2026-04-10T03:05:41.984Z"
"7573552513891386119","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","yoniarsepaa","sevaa.","7367995520772998149","malah jd ga selera🗿","0","0","2025-11-17T04:51:54.000Z","2026-04-10T03:05:41.984Z"
"7573681824199607048","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","0x.v1n_","nasgorholic","7467909502383031303","curiga sama pihak kantin sekolah nya","1","0","2025-11-17T13:13:38.000Z","2026-04-10T03:05:41.984Z"
"7573625087413715719","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","fafwfa_","user.20122905","7336378518350529542","giliran ga dikasih bilangnya #disini gada mbg🤭🤭","0","0","2025-11-17T09:33:32.000Z","2026-04-10T03:05:41.984Z"
"7573399293076570897","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","astrobox2026","Original♓","6786539281902797825","pasti adalah orang yg sengaja naruh tuh cacing kocak","0","0","2025-11-16T18:57:23.000Z","2026-04-10T03:05:41.984Z"
"7573679724753994504","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","asikk679","🍍","7456238804467418118","GUE KAGA PERNAH DAPAT MBG 😔","0","0","2025-11-17T13:05:33.000Z","2026-04-10T03:05:41.984Z"
"7573665397863482129","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","dandisukakopi","dandi suka kopi","7547675512404837393","akal akalan anak abah😭🙏 maaf suudzon😭","3","0","2025-11-17T12:09:58.000Z","2026-04-10T03:05:41.984Z"
"7572777147858862856","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","muhamadiqbal0015","イッキ","7300171539503203329","aduhh","1","0","2025-11-15T02:43:10.000Z","2026-04-10T03:05:41.984Z"
"7572778139265336071","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","aaaahajshhs","kentang goreng","6960689795262235653","kyknya itu ulet dri selada deh","1","0","2025-11-15T02:46:57.000Z","2026-04-10T03:05:41.984Z"
"7572778059624727297","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","manz_wijaya5","Manz_Wijaya","7535456320721159184","kacau","1","0","2025-11-15T02:46:43.000Z","2026-04-10T03:05:41.984Z"
"7572777131848090388","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","muhfiad","𝐎𝐞𝐦𝐣𝐢ㅤ𝐅𝐢𝐚𝐝𝐳𝐳","7326488150754329601","first","1","0","2025-11-15T02:43:06.000Z","2026-04-10T03:05:41.984Z"
"7620797308590080788","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","rizkialfian799","Rizki Alfian","7615256870174262292","tutup aja","0","0","2026-03-24T12:27:29.000Z","2026-04-10T03:05:41.984Z"
"7608218589834068737","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","fl0wer_chaa0","only`|chaa⋆. 𐙚 ˚","7463349817114330113","mbg sampe bawa dokter kesehatan loh ? ga mungkin ga sih?","0","0","2026-02-18T14:54:12.000Z","2026-04-10T03:05:41.984Z"
"7605406136171512577","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","user176766133","mak dul","7388529641725723653","itu cacing dari slada","0","0","2026-02-11T01:00:24.000Z","2026-04-10T03:05:41.984Z"
"7598516734076650247","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","mary.jun47","mary ya","7500894756361815058","mungkin itu dari seladanya yg nyelip di sela sela nya","0","0","2026-01-23T11:25:49.000Z","2026-04-10T03:05:41.984Z"
"7582968042368811792","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","rg_mpl","VAnZz🇮🇩","6928668343034315777","[MBG]","0","0","2025-12-12T13:48:55.000Z","2026-04-10T03:05:41.984Z"
"7576979960100848392","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nana.rasdiana","Nana","7548726744170759188","""iiiiii pakkk!!!! "" ""iyaaa!!!! ""","0","0","2025-11-26T10:32:14.000Z","2026-04-10T03:05:41.984Z"
"7576641623108895495","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","chechechesa","chechechesa","7030398398340826113","mbg itu memang sdh biasa","0","0","2025-11-25T12:39:14.000Z","2026-04-10T03:05:41.984Z"
"7572786512866149140","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","lailatus35","Laila Tus","6814110660214047745","dr sekian ribu ompreng hanya satu yg tdk sengaja ada cacingnya  alangkah baiknya dikoordanisakan dan diganti dgn yg baru  tdk perlu di viralkan hingga ada opini buruk","0","0","2025-11-15T03:19:30.000Z","2026-04-10T03:05:41.984Z"
"7573508637588079367","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","wxstazz","abcde","6864338092330910725","klo kemaren di sekolah ku ada ulat gitu tp dri buah nya terus dia gerak ke sayuran nya","0","0","2025-11-17T02:01:42.000Z","2026-04-10T03:05:41.984Z"
"7573515468247270152","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","amar19622","amar","7401196832267092997","gak masuk akal menurut gua karna pasti itu bakalan lemas karna kena garam di makanannya","0","0","2025-11-17T02:28:16.000Z","2026-04-10T03:05:41.984Z"
"7572790311753532178","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","rud22482","Rud33","7441005462730900535","CARA PIKIR  DETIK PUNYA SIAPA?  APA KEPENTINGAN DETIK.?","0","0","2025-11-15T03:34:18.000Z","2026-04-10T03:05:41.984Z"
"7573406794057351944","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","zii_010410","zii","6991978733536740353","bingung sama orang yang ga mau mbg  seharusnya bersyukur ga sih","0","0","2025-11-16T19:26:43.000Z","2026-04-10T03:05:41.984Z"
"7573536581857428225","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","aldynababan19","Aldi Nababan","6876096679092978690","hahaah permainan oknum untuk menjatuhkan","0","0","2025-11-17T03:50:08.000Z","2026-04-10T03:05:41.984Z"
"7573510039962387208","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","fasiliaja","fasiliaja","7273375529981494278","Tebak keadaan twitter sekarang","0","0","2025-11-17T02:07:11.000Z","2026-04-10T03:05:41.984Z"
"7573533151500075783","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","epinaaa160","Evina🛍️🌼","7022919938101871622","Ada pihak yang kerja sama nih😭🤣","0","0","2025-11-17T03:36:52.000Z","2026-04-10T03:05:41.984Z"
"7573583625071280903","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","pr3tty_ss4a_","i'm`nes🕷️","7226651418424493057","di aku orang nyaa ramahhh sppg nya jadi gamungkinnn gt","0","0","2025-11-17T06:52:46.000Z","2026-04-10T03:05:41.984Z"
"7573778099604538132","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nul0231","￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴","7523196296838169616","alahh paling sengaja di taro 🗿","0","0","2025-11-17T19:27:34.000Z","2026-04-10T03:05:41.984Z"
"7574826169628164885","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","dafina8258","dafina","7510821446303368199","𝒌𝒆𝒎𝒂𝒓𝒊𝒏 𝒑𝒖𝒏𝒚𝒂 𝒕𝒆𝒎𝒂𝒏 𝒌𝒂𝒎𝒊𝒂𝒅𝒂 𝒖𝒍𝒂𝒕 𝒌𝒆𝒄𝒊𝒍 𝒌𝒆𝒄𝒊𝒍","1","0","2025-11-20T15:14:21.000Z","2026-04-10T03:05:41.984Z"
"7574027794528224007","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","calstraven","rym","6965361269210072066","dibawah ada live","0","0","2025-11-18T11:36:19.000Z","2026-04-10T03:05:41.984Z"
"7573524802367947528","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","opalzzah_","{™brthrcustom™}","6916762676145734657","sekongkol kali tuh yang bilang iiiiihh","0","0","2025-11-17T03:04:21.000Z","2026-04-10T03:05:41.984Z"
"7575176275448234768","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","rapa_sigma5","rapA","7173962345218835483","jauh banget tuh cacing tanah mainnya","0","0","2025-11-21T13:53:01.000Z","2026-04-10T03:05:41.984Z"
"7573574243783361288","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","mfadilode","Galang🍄","7423385521534387206","mbg aneh hanya di daerah kekalahan lawan😅","0","0","2025-11-17T06:19:01.000Z","2026-04-10T03:05:41.984Z"
"7573641209920668424","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","piann_687","piannn","7356850901565441030","lu sengaja ?","0","0","2025-11-17T10:36:10.000Z","2026-04-10T03:05:41.984Z"
"7573167956135691025","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","roy_lynzx","BoBoiBoYkep AiStt 🧊🥶","7554654865663149076","sengaja  buat ngejatuhin pihak mbg","2","0","2025-11-16T04:04:36.000Z","2026-04-10T03:05:41.984Z"
"7573680849683759888","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","kesepian514","do you Miss me?","7494940749662962704","gw yang nambah 14 kali b aja tuh😹","0","0","2025-11-17T13:10:04.000Z","2026-04-10T03:05:41.984Z"
"7573824855112565522","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360",".m_m53","NOPAL","7277811820051284998","di sekolahan ku mbg nya ada ulat sayur ikut di masak🗿","0","0","2025-11-17T22:28:50.000Z","2026-04-10T03:05:41.984Z"
"7574288532870234898","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","sriihaartati","sri hartati","7408447813452121094","Programnya gak salah  yang perlu dibenahi tuh pelaksanaannya😌","0","0","2025-11-19T04:28:07.000Z","2026-04-10T03:05:41.984Z"
"7572883197152363280","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","srlylisna","serly suka mie ayam","7083614402658927617","ah ga logika pasti ada yg mau jatuhin bapak kuuu ini","2","0","2025-11-15T09:34:38.000Z","2026-04-10T03:05:41.984Z"
"7573684174180287250","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","nurhakiki8131","kiki aja • teman","6801218510301086722","percaya apa gua","1","0","2025-11-17T13:22:46.000Z","2026-04-10T03:05:41.984Z"
"7573511214984561428","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","piiiixstory","jot.mabar🗿🗿🗿","6860351714030617601","lah ga mungkin lah kyk gitu  kek sengaja tu","0","0","2025-11-17T02:11:54.000Z","2026-04-10T03:05:41.984Z"
"7573688389255594760","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","iqbal_bal2601","BALZ 🛍🛒","7383327359741199377","beda dapur beda cerita salah dapur masuk berita","0","0","2025-11-17T13:39:11.000Z","2026-04-10T03:05:41.984Z"
"7573671509111784210","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","esdawwet_","yuzaki tsukasa.","7316318485997814789","untung di gw higienis 😹","0","0","2025-11-17T12:33:39.000Z","2026-04-10T03:05:41.984Z"
"7573572840999453447","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","rifantirapest","rifantirapest","7329780711929070597","#hastag blaclist sma6 dari MBG","0","0","2025-11-17T06:10:50.000Z","2026-04-10T03:05:41.984Z"
"7572806646607708929","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","scrttprson_","￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴ ￴","7449332608854983696","itu mah baru masuk jir😹","3","0","2025-11-15T04:37:35.000Z","2026-04-10T03:05:41.984Z"
"7572778851840230152","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","mamaimelda8","mamaimelda","7457703412847789074","aku kok gak percaya ya🙏","8","0","2025-11-15T02:49:45.000Z","2026-04-10T03:05:41.984Z"
"7574085282971403029","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","naufal_agak_astronomi_","ᎠᎡᎪᏀ𝕆ℕℤℤ_𝔸𝕊𝕋ℝ𝕆ℕ𝕆𝕄⛎","7247421077872329734","untung mbg gw di kantor brimob","0","0","2025-11-18T15:19:20.000Z","2026-04-10T03:05:41.984Z"
"7574064876555272980","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","alhfix","xifla","7170592498330879003","tangkap yang merekayasa itu","0","0","2025-11-18T14:00:11.000Z","2026-04-10T03:05:41.984Z"
"7574064578863842056","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","bima_adifa.darotika","bimaaaaaa","7127979963290862618","jangkrik hidung gw mampet auto mual","0","0","2025-11-18T13:58:58.000Z","2026-04-10T03:05:41.984Z"
"7574055768560108306","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","diansastra001","💫PARISS","7446362780574467073","itu pacet gak sih","0","0","2025-11-18T13:24:47.000Z","2026-04-10T03:05:41.984Z"
"7573996924270068498","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","kasehotmanbaksan","kasehotmanbaksan","7249756478780867585","apakah dari sayuran itu kah","0","0","2025-11-18T09:36:27.000Z","2026-04-10T03:05:41.984Z"
"7573934843379467028","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","user5278139267","MarchTen.","7318434098204263429","vitamin z pdhal","0","0","2025-11-18T05:35:42.000Z","2026-04-10T03:05:41.984Z"
"7573693845738701576","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","bbyeonaa","Kuronuma","6877073246694654978","yek","0","0","2025-11-17T14:00:21.000Z","2026-04-10T03:05:41.984Z"
"7573687380823180050","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","wongtuluss1975","AadeeMsd16👾","7336324812547884037","koproh","0","0","2025-11-17T13:35:15.000Z","2026-04-10T03:05:41.984Z"
"7573537415739540244","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","f3bytyyy_","feby","7266853546765894662","dari selada ituuuu ga si","0","0","2025-11-17T03:53:25.000Z","2026-04-10T03:05:41.984Z"
"7573285555888145170","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","ayy____942","sayangmu🩷","7500556852703626258","cacingnya seger banget 🗿","2","0","2025-11-16T11:35:59.000Z","2026-04-10T03:05:41.984Z"
"7574306952123106064","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","sugarclombs0","sugarcombs","7038446922163602458","ini mah sengaja","0","0","2025-11-19T05:39:48.000Z","2026-04-10T03:05:41.984Z"
"7573681268262257426","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","__chintiya","dara","7086391095856890882","sengaja bgt dasar","0","0","2025-11-17T13:11:30.000Z","2026-04-10T03:05:41.984Z"
"7573607064799707922","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","kharizamalfakhri","ZM_COKRO⚡️","7465816443927479312","ini mah disengaja😹","0","0","2025-11-17T08:23:36.000Z","2026-04-10T03:05:41.984Z"
"7572819212326978312","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","triokampungstore","Trio Kampung Store","6740439489812415490","kok ya gak masuk akal 😂","8","0","2025-11-15T05:26:17.000Z","2026-04-10T03:05:41.984Z"
"7572778801219240724","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","humashat","Lily_Only😝","7549942752051446805","gw aja yang liat nya di HP geli apalagi yang disana","3","0","2025-11-15T02:49:36.000Z","2026-04-10T03:05:41.984Z"
"7573650125630178049","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","kholiq564","Kholiq","7492733037961937927","enak itu padahal","0","0","2025-11-17T11:10:42.000Z","2026-04-10T03:05:41.984Z"
"7573356214039249671","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","fzuu393","Fzuu","7548318712694424583","kan itu tambahan lauk😭😭","0","0","2025-11-16T16:10:11.000Z","2026-04-10T03:05:41.984Z"
"7572935009926595345","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","zuroh73","Z FOOR_ZIDAN","7489263425479083029","yg udh makan""😊bgs...","2","0","2025-11-15T12:55:40.000Z","2026-04-10T03:05:41.984Z"
"7572790972418900752","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","apaaaayawww5","""૮₍ •⤙•˶","7471482209389102097","logika aj😹","6","0","2025-11-15T03:36:48.000Z","2026-04-10T03:05:41.984Z"
"7573572504301617928","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","fedx4allen","ᎯLL?","7415649704372208646","gw yakin siswa nya yang klarif🤭","0","0","2025-11-17T06:09:35.000Z","2026-04-10T03:05:41.984Z"
"7575157677300859666","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","zikri.yansyah7","Zikri Yansyah","7468362796914050064","sabotase tu pasti","0","0","2025-11-21T12:40:47.000Z","2026-04-10T03:05:41.984Z"
"7573514970211812116","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","floymenorrr4","lukass","7503520231269630992","protein itu","0","0","2025-11-17T02:26:25.000Z","2026-04-10T03:05:41.984Z"
"7573639931860845330","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","sbilila.45","sbililah.15","7126389100622480411","uget uget khas medan😹","0","0","2025-11-17T10:31:08.000Z","2026-04-10T03:05:41.984Z"
"7574397378485437202","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","dnr_zeyy100","~🎀𝕚𝕥𝕤 𝕫𝕖𝕒🎀~","7536447348568015889","ngeri "" sedapp","1","0","2025-11-19T11:30:24.000Z","2026-04-10T03:05:41.984Z"
"7574339901706519317","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","garis.terdepan10","Garis terdepan1","7498589511053427732","gibl","0","0","2025-11-19T07:50:46.000Z","2026-04-10T03:05:41.984Z"
"7573245177998590727","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","sndzz.11","SEMPAK FIRAOEN","6805695270438224898","asik cair😹😹😹","2","0","2025-11-16T09:03:14.000Z","2026-04-10T03:05:41.984Z"
"7573603578050478856","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","zema44678","erwin☆!!","6988059374334821381","apa guna","0","0","2025-11-17T08:14:07.000Z","2026-04-10T03:05:41.984Z"
"7573541549276824328","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","frsfth22","frs","6927681822080336897","btw sekelas sama adek gua njir","0","0","2025-11-17T04:09:27.000Z","2026-04-10T03:05:41.984Z"
"7574217001406251796","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","jianrzk_.16","Jiann","6820181161832317958","pikirkan secara logikq","0","0","2025-11-18T23:50:48.000Z","2026-04-10T03:05:41.984Z"
"7573359453467476754","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","xm_tripolle02","polle","7482077873404544018","ah paling ada yg jahilin","2","0","2025-11-16T16:22:41.000Z","2026-04-10T03:05:41.984Z"
"7573674198695461640","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","f1rmansy4h_","F1rmansy4h-","7352818014242751493","yg belum kebagian embege🗿","0","0","2025-11-17T12:44:08.000Z","2026-04-10T03:05:41.984Z"
"7573666802627035925","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","misriani191282","Sri Lollypop","7068153840110437377","jahat nya..","0","0","2025-11-17T12:15:23.000Z","2026-04-10T03:05:41.984Z"
"7573460514391884561","7572776218492292360","https://www.tiktok.com/@detikcom/video/7572776218492292360","yanti.adjaa","Yanti adjaa","7412550416573842448","sengaja","0","0","2025-11-16T22:55:20.000Z","2026-04-10T03:05:41.984Z"
